time_sec,imsi,ue_x,ue_y,ue_z,cell_id,ecgi,cell_role,rsrp_dbm,rsrq_db,snr_db,timing_advance
1.000,1,-192.507,1624.489,2.000,26,001-01-0000001,N,-74.984,-3.715,-22.504,19
1.000,1,-192.507,1624.489,2.000,2,001-01-0000002,N,-87.264,-15.293,-30.410,23
1.000,1,-192.507,1624.489,2.000,3,001-01-0000003,N,-89.753,-20.815,-37.496,26
1.000,1,-192.507,1624.489,2.000,4,001-01-0000004,N,-85.077,-14.234,-31.454,30
1.000,1,-192.507,1624.489,2.000,5,001-01-0000005,N,-105.827,-38.872,-40.000,35
1.000,1,-192.507,1624.489,2.000,6,001-01-0000006,N,-85.248,-16.460,-29.312,15
1.000,1,-192.507,1624.489,2.000,7,001-01-0000007,N,-102.731,-33.373,-40.000,17
1.000,1,-192.507,1624.489,2.000,8,001-01-0000008,N,-94.113,-23.005,-38.896,21
1.000,1,-192.507,1624.489,2.000,9,001-01-0000009,N,-90.538,-22.642,-31.240,26
1.000,1,-192.507,1624.489,2.000,10,001-01-0000010,N,-104.260,-32.978,-40.000,32
1.000,1,-192.507,1624.489,2.000,11,001-01-0000011,N,-74.524,-4.287,-13.810,8
1.000,1,-192.507,1624.489,2.000,12,001-01-0000012,N,-82.240,-11.607,-26.241,12
1.000,1,-192.507,1624.489,2.000,13,001-01-0000013,N,-86.778,-20.087,-28.879,17
1.000,1,-192.507,1624.489,2.000,14,001-01-0000014,N,-95.159,-27.135,-40.000,23
1.000,1,-192.507,1624.489,2.000,15,001-01-0000015,N,-99.812,-30.188,-40.000,29
1.000,1,-192.507,1624.489,2.000,16,001-01-0000016,N,-59.069,7.515,-3.019,3
1.000,1,-192.507,1624.489,2.000,17,001-01-0000017,N,-74.592,-3.020,-16.770,9
1.000,1,-192.507,1624.489,2.000,18,001-01-0000018,N,-91.210,-20.103,-34.957,15
1.000,1,-192.507,1624.489,2.000,19,001-01-0000019,N,-89.599,-18.563,-33.142,22
1.000,1,-192.507,1624.489,2.000,20,001-01-0000020,N,-95.224,-25.849,-35.998,28
1.000,1,-192.507,1624.489,2.000,21,001-01-0000021,S,-58.961,10.259,-2.736,5
1.000,1,-192.507,1624.489,2.000,22,001-01-0000022,N,-79.049,-6.914,-19.597,10
1.000,1,-192.507,1624.489,2.000,23,001-01-0000023,N,-89.951,-23.388,-32.304,16
1.000,1,-192.507,1624.489,2.000,24,001-01-0000024,N,-75.784,-10.162,-16.801,22
1.000,1,-192.507,1624.489,2.000,25,001-01-0000025,N,-111.370,-40.000,-40.000,28
1.000,2,1468.545,659.461,2.000,26,001-01-0000001,N,-89.773,-26.849,-38.929,18
1.000,2,1468.545,659.461,2.000,2,001-01-0000002,N,-82.028,-21.287,-35.623,15
1.000,2,1468.545,659.461,2.000,3,001-01-0000003,N,-89.690,-25.997,-40.000,10
1.000,2,1468.545,659.461,2.000,4,001-01-0000004,N,-77.576,-10.247,-28.570,8
1.000,2,1468.545,659.461,2.000,5,001-01-0000005,N,-79.872,-18.247,-32.860,11
1.000,2,1468.545,659.461,2.000,6,001-01-0000006,N,-80.783,-18.310,-33.029,19
1.000,2,1468.545,659.461,2.000,7,001-01-0000007,N,-67.447,-8.190,-14.126,13
1.000,2,1468.545,659.461,2.000,8,001-01-0000008,N,-65.987,-2.579,-16.511,6
1.000,2,1468.545,659.461,2.000,9,001-01-0000009,S,-50.212,14.863,4.071,2
1.000,2,1468.545,659.461,2.000,10,001-01-0000010,N,-80.720,-18.797,-29.885,7
1.000,2,1468.545,659.461,2.000,11,001-01-0000011,N,-100.153,-36.842,-40.000,19
1.000,2,1468.545,659.461,2.000,12,001-01-0000012,N,-81.011,-17.732,-32.272,13
1.000,2,1468.545,659.461,2.000,13,001-01-0000013,N,-72.110,-5.803,-19.429,7
1.000,2,1468.545,659.461,2.000,14,001-01-0000014,N,-59.751,-1.309,-5.423,4
1.000,2,1468.545,659.461,2.000,15,001-01-0000015,N,-68.957,-1.200,-15.753,8
1.000,2,1468.545,659.461,2.000,16,001-01-0000016,N,-87.803,-24.792,-40.000,22
1.000,2,1468.545,659.461,2.000,17,001-01-0000017,N,-97.900,-33.005,-40.000,16
1.000,2,1468.545,659.461,2.000,18,001-01-0000018,N,-74.336,-10.184,-24.928,12
1.000,2,1468.545,659.461,2.000,19,001-01-0000019,N,-80.123,-14.247,-31.827,11
1.000,2,1468.545,659.461,2.000,20,001-01-0000020,N,-89.656,-27.102,-39.061,13
1.000,2,1468.545,659.461,2.000,21,001-01-0000021,N,-96.643,-29.336,-40.000,25
1.000,2,1468.545,659.461,2.000,22,001-01-0000022,N,-101.507,-38.900,-40.000,21
1.000,2,1468.545,659.461,2.000,23,001-01-0000023,N,-90.582,-25.706,-40.000,18
1.000,2,1468.545,659.461,2.000,24,001-01-0000024,N,-80.886,-18.519,-28.133,17
1.000,2,1468.545,659.461,2.000,25,001-01-0000025,N,-90.701,-26.405,-40.000,18
1.000,3,1665.008,1822.764,2.000,1,001-01-0000001,N,-93.002,-35.783,-40.000,32
1.000,3,1665.008,1822.764,2.000,2,001-01-0000002,N,-87.289,-24.321,-39.440,28
1.000,3,1665.008,1822.764,2.000,3,001-01-0000003,N,-99.626,-37.572,-40.000,25
1.000,3,1665.008,1822.764,2.000,4,001-01-0000004,N,-86.554,-21.841,-34.679,23
1.000,3,1665.008,1822.764,2.000,5,001-01-0000005,N,-77.197,-13.383,-33.852,24
1.000,3,1665.008,1822.764,2.000,6,001-01-0000006,N,-91.250,-23.725,-40.000,27
1.000,3,1665.008,1822.764,2.000,7,001-01-0000007,N,-96.362,-32.305,-40.000,23
1.000,3,1665.008,1822.764,2.000,8,001-01-0000008,N,-92.689,-29.734,-40.000,19
1.000,3,1665.008,1822.764,2.000,9,001-01-0000009,N,-86.692,-23.996,-35.076,17
1.000,3,1665.008,1822.764,2.000,10,001-01-0000010,N,-84.155,-18.577,-39.186,17
1.000,3,1665.008,1822.764,2.000,11,001-01-0000011,N,-91.708,-27.029,-40.000,24
1.000,3,1665.008,1822.764,2.000,12,001-01-0000012,N,-83.887,-20.918,-39.599,18
1.000,3,1665.008,1822.764,2.000,13,001-01-0000013,N,-84.199,-18.261,-34.008,14
1.000,3,1665.008,1822.764,2.000,14,001-01-0000014,N,-77.797,-18.386,-29.522,11
1.000,3,1665.008,1822.764,2.000,15,001-01-0000015,N,-72.454,-8.821,-21.916,11
1.000,3,1665.008,1822.764,2.000,16,001-01-0000016,N,-99.247,-36.524,-40.000,22
1.000,3,1665.008,1822.764,2.000,17,001-01-0000017,N,-84.331,-17.115,-30.691,15
1.000,3,1665.008,1822.764,2.000,18,001-01-0000018,N,-76.327,-15.248,-29.111,9
1.000,3,1665.008,1822.764,2.000,19,001-01-0000019,N,-58.197,4.558,-13.889,5
1.000,3,1665.008,1822.764,2.000,20,001-01-0000020,N,-71.436,-11.141,-27.278,6
1.000,3,1665.008,1822.764,2.000,21,001-01-0000021,N,-85.294,-24.612,-32.126,21
1.000,3,1665.008,1822.764,2.000,22,001-01-0000022,N,-75.962,-14.695,-30.036,15
1.000,3,1665.008,1822.764,2.000,23,001-01-0000023,N,-90.806,-26.062,-40.000,9
1.000,3,1665.008,1822.764,2.000,24,001-01-0000024,S,-49.666,14.149,5.610,3
1.000,3,1665.008,1822.764,2.000,25,001-01-0000025,N,-74.169,-14.795,-23.754,5
1.000,4,1433.310,474.673,2.000,26,001-01-0000001,N,-75.088,-10.094,-29.661,17
1.000,4,1433.310,474.673,2.000,2,001-01-0000002,N,-86.939,-28.605,-40.000,13
1.000,4,1433.310,474.673,2.000,3,001-01-0000003,N,-80.755,-18.956,-31.567,8
1.000,4,1433.310,474.673,2.000,4,001-01-0000004,N,-68.548,-2.847,-20.381,6
1.000,4,1433.310,474.673,2.000,5,001-01-0000005,N,-81.621,-16.879,-35.556,9
1.000,4,1433.310,474.673,2.000,6,001-01-0000006,N,-89.005,-27.400,-40.000,18
1.000,4,1433.310,474.673,2.000,7,001-01-0000007,N,-93.468,-33.397,-40.000,12
1.000,4,1433.310,474.673,2.000,8,001-01-0000008,N,-52.492,8.379,-5.218,6
1.000,4,1433.310,474.673,2.000,9,001-01-0000009,S,-49.393,10.940,5.782,1
1.000,4,1433.310,474.673,2.000,10,001-01-0000010,N,-63.244,2.414,-17.171,7
1.000,4,1433.310,474.673,2.000,11,001-01-0000011,N,-87.811,-27.028,-38.784,20
1.000,4,1433.310,474.673,2.000,12,001-01-0000012,N,-82.097,-14.291,-34.390,14
1.000,4,1433.310,474.673,2.000,13,001-01-0000013,N,-73.000,-9.623,-20.902,9
1.000,4,1433.310,474.673,2.000,14,001-01-0000014,N,-86.777,-24.657,-36.545,7
1.000,4,1433.310,474.673,2.000,15,001-01-0000015,N,-70.166,-7.518,-19.593,10
1.000,4,1433.310,474.673,2.000,16,001-01-0000016,N,-95.441,-36.079,-40.000,23
1.000,4,1433.310,474.673,2.000,17,001-01-0000017,N,-77.755,-15.361,-28.898,18
1.000,4,1433.310,474.673,2.000,18,001-01-0000018,N,-85.063,-21.358,-36.270,14
1.000,4,1433.310,474.673,2.000,19,001-01-0000019,N,-85.543,-26.401,-36.316,13
1.000,4,1433.310,474.673,2.000,20,001-01-0000020,N,-95.018,-35.352,-40.000,15
1.000,4,1433.310,474.673,2.000,21,001-01-0000021,N,-100.287,-39.692,-40.000,27
1.000,4,1433.310,474.673,2.000,22,001-01-0000022,N,-88.214,-29.869,-37.410,23
1.000,4,1433.310,474.673,2.000,23,001-01-0000023,N,-100.093,-40.000,-40.000,20
1.000,4,1433.310,474.673,2.000,24,001-01-0000024,N,-104.937,-40.000,-40.000,20
1.000,4,1433.310,474.673,2.000,25,001-01-0000025,N,-96.912,-35.537,-40.000,21
1.000,5,62.465,485.626,2.000,26,001-01-0000001,N,-52.232,-10.960,-24.330,5
1.000,5,62.465,485.626,2.000,2,001-01-0000002,N,-64.556,-26.176,-40.000,8
1.000,5,62.465,485.626,2.000,3,001-01-0000003,N,-79.402,-36.091,-40.000,14
1.000,5,62.465,485.626,2.000,4,001-01-0000004,N,-89.541,-40.000,-40.000,19
1.000,5,62.465,485.626,2.000,5,001-01-0000005,N,-111.133,-40.000,-40.000,26
1.000,5,62.465,485.626,2.000,6,001-01-0000006,S,-27.109,15.733,23.953,1
1.000,5,62.465,485.626,2.000,7,001-01-0000007,N,-53.670,-12.495,-26.395,6
1.000,5,62.465,485.626,2.000,8,001-01-0000008,N,-67.549,-29.364,-40.000,12
1.000,5,62.465,485.626,2.000,9,001-01-0000009,N,-92.951,-40.000,-40.000,18
1.000,5,62.465,485.626,2.000,10,001-01-0000010,N,-89.840,-40.000,-40.000,25
1.000,5,62.465,485.626,2.000,11,001-01-0000011,N,-67.443,-25.487,-40.000,7
1.000,5,62.465,485.626,2.000,12,001-01-0000012,N,-87.918,-40.000,-40.000,9
1.000,5,62.465,485.626,2.000,13,001-01-0000013,N,-81.755,-40.000,-40.000,14
1.000,5,62.465,485.626,2.000,14,001-01-0000014,N,-80.444,-39.707,-40.000,20
1.000,5,62.465,485.626,2.000,15,001-01-0000015,N,-87.342,-40.000,-40.000,26
1.000,5,62.465,485.626,2.000,16,001-01-0000016,N,-91.257,-40.000,-40.000,13
1.000,5,62.465,485.626,2.000,17,001-01-0000017,N,-90.631,-40.000,-40.000,14
1.000,5,62.465,485.626,2.000,18,001-01-0000018,N,-81.052,-37.100,-40.000,18
1.000,5,62.465,485.626,2.000,19,001-01-0000019,N,-86.264,-40.000,-40.000,23
1.000,5,62.465,485.626,2.000,20,001-01-0000020,N,-112.913,-40.000,-40.000,28
1.000,5,62.465,485.626,2.000,21,001-01-0000021,N,-108.545,-40.000,-40.000,19
1.000,5,62.465,485.626,2.000,22,001-01-0000022,N,-90.145,-40.000,-40.000,20
1.000,5,62.465,485.626,2.000,23,001-01-0000023,N,-96.244,-40.000,-40.000,23
1.000,5,62.465,485.626,2.000,24,001-01-0000024,N,-96.509,-40.000,-40.000,27
1.000,5,62.465,485.626,2.000,25,001-01-0000025,N,-100.084,-40.000,-40.000,31
1.000,6,2153.655,762.622,2.000,1,001-01-0000001,N,-97.732,-19.071,-30.221,29
1.000,6,2153.655,762.622,2.000,2,001-01-0000002,N,-92.720,-14.963,-31.826,23
1.000,6,2153.655,762.622,2.000,3,001-01-0000003,N,-80.648,-2.487,-11.565,18
1.000,6,2153.655,762.622,2.000,4,001-01-0000004,N,-90.707,-13.562,-21.991,13
1.000,6,2153.655,762.622,2.000,5,001-01-0000005,N,-83.621,-4.728,-15.474,10
1.000,6,2153.655,762.622,2.000,6,001-01-0000006,N,-102.486,-23.672,-39.541,28
1.000,6,2153.655,762.622,2.000,7,001-01-0000007,N,-79.024,2.630,-13.799,21
1.000,6,2153.655,762.622,2.000,8,001-01-0000008,N,-90.463,-11.754,-23.633,15
1.000,6,2153.655,762.622,2.000,9,001-01-0000009,N,-77.534,2.691,-10.482,9
1.000,6,2153.655,762.622,2.000,10,001-01-0000010,S,-67.522,8.153,-2.138,4
1.000,6,2153.655,762.622,2.000,11,001-01-0000011,N,-97.192,-20.129,-35.130,28
1.000,6,2153.655,762.622,2.000,12,001-01-0000012,N,-96.381,-19.749,-33.994,21
1.000,6,2153.655,762.622,2.000,13,001-01-0000013,N,-81.074,-2.026,-15.099,15
1.000,6,2153.655,762.622,2.000,14,001-01-0000014,N,-84.504,-6.131,-21.343,9
1.000,6,2153.655,762.622,2.000,15,001-01-0000015,N,-72.347,8.580,-7.466,4
1.000,6,2153.655,762.622,2.000,16,001-01-0000016,N,-100.001,-19.750,-37.310,29
1.000,6,2153.655,762.622,2.000,17,001-01-0000017,N,-98.181,-18.977,-29.756,23
1.000,6,2153.655,762.622,2.000,18,001-01-0000018,N,-97.936,-24.777,-35.502,18
1.000,6,2153.655,762.622,2.000,19,001-01-0000019,N,-84.451,-4.887,-16.372,13
1.000,6,2153.655,762.622,2.000,20,001-01-0000020,N,-90.761,-11.978,-26.205,10
1.000,6,2153.655,762.622,2.000,21,001-01-0000021,N,-83.135,-1.538,-14.858,32
1.000,6,2153.655,762.622,2.000,22,001-01-0000022,N,-105.886,-29.246,-40.000,26
1.000,6,2153.655,762.622,2.000,23,001-01-0000023,N,-95.857,-16.760,-26.301,22
1.000,6,2153.655,762.622,2.000,24,001-01-0000024,N,-90.818,-10.710,-26.722,18
1.000,6,2153.655,762.622,2.000,25,001-01-0000025,N,-72.228,6.588,-12.701,16
1.000,7,1875.028,1819.112,2.000,1,001-01-0000001,N,-90.033,-21.039,-36.585,33
1.000,7,1875.028,1819.112,2.000,2,001-01-0000002,N,-90.396,-25.796,-33.943,29
1.000,7,1875.028,1819.112,2.000,3,001-01-0000003,N,-83.874,-17.419,-32.437,26
1.000,7,1875.028,1819.112,2.000,4,001-01-0000004,N,-93.364,-24.556,-40.000,24
1.000,7,1875.028,1819.112,2.000,5,001-01-0000005,N,-90.886,-21.749,-30.052,23
1.000,7,1875.028,1819.112,2.000,6,001-01-0000006,N,-99.500,-31.366,-40.000,29
1.000,7,1875.028,1819.112,2.000,7,001-01-0000007,N,-101.814,-32.559,-40.000,24
1.000,7,1875.028,1819.112,2.000,8,001-01-0000008,N,-94.420,-25.481,-38.560,20
1.000,7,1875.028,1819.112,2.000,9,001-01-0000009,N,-101.814,-32.993,-40.000,18
1.000,7,1875.028,1819.112,2.000,10,001-01-0000010,N,-79.381,-10.105,-19.662,17
1.000,7,1875.028,1819.112,2.000,11,001-01-0000011,N,-111.191,-40.000,-40.000,26
1.000,7,1875.028,1819.112,2.000,12,001-01-0000012,N,-73.525,-2.899,-17.139,20
1.000,7,1875.028,1819.112,2.000,13,001-01-0000013,N,-99.174,-30.999,-40.000,15
1.000,7,1875.028,1819.112,2.000,14,001-01-0000014,N,-68.402,-1.253,-13.971,12
1.000,7,1875.028,1819.112,2.000,15,001-01-0000015,N,-86.300,-18.951,-29.656,11
1.000,7,1875.028,1819.112,2.000,16,001-01-0000016,N,-88.111,-16.840,-32.527,24
1.000,7,1875.028,1819.112,2.000,17,001-01-0000017,N,-93.751,-24.708,-40.000,18
1.000,7,1875.028,1819.112,2.000,18,001-01-0000018,N,-67.555,-0.068,-15.979,12
1.000,7,1875.028,1819.112,2.000,19,001-01-0000019,N,-70.200,-5.662,-16.330,6
1.000,7,1875.028,1819.112,2.000,20,001-01-0000020,S,-56.060,12.235,11.709,4
1.000,7,1875.028,1819.112,2.000,21,001-01-0000021,N,-91.834,-19.816,-35.254,24
1.000,7,1875.028,1819.112,2.000,22,001-01-0000022,N,-84.619,-11.559,-25.530,18
1.000,7,1875.028,1819.112,2.000,23,001-01-0000023,N,-75.338,-10.462,-17.184,11
1.000,7,1875.028,1819.112,2.000,24,001-01-0000024,N,-72.047,-1.733,-17.918,5
1.000,7,1875.028,1819.112,2.000,25,001-01-0000025,N,-67.696,-1.635,-10.762,3
1.000,8,1424.182,553.631,2.000,26,001-01-0000001,N,-78.154,-24.257,-31.051,17
1.000,8,1424.182,553.631,2.000,2,001-01-0000002,N,-83.492,-22.001,-40.000,14
1.000,8,1424.182,553.631,2.000,3,001-01-0000003,N,-81.162,-26.606,-37.095,9
1.000,8,1424.182,553.631,2.000,4,001-01-0000004,N,-82.681,-26.490,-38.521,7
1.000,8,1424.182,553.631,2.000,5,001-01-0000005,N,-68.928,-11.715,-28.610,10
1.000,8,1424.182,553.631,2.000,6,001-01-0000006,N,-88.218,-28.285,-40.000,18
1.000,8,1424.182,553.631,2.000,7,001-01-0000007,N,-79.453,-23.216,-31.560,12
1.000,8,1424.182,553.631,2.000,8,001-01-0000008,N,-60.986,-4.647,-21.259,5
1.000,8,1424.182,553.631,2.000,9,001-01-0000009,S,-43.848,13.875,10.466,1
1.000,8,1424.182,553.631,2.000,10,001-01-0000010,N,-69.559,-11.139,-24.082,7
1.000,8,1424.182,553.631,2.000,11,001-01-0000011,N,-82.114,-23.726,-37.310,19
1.000,8,1424.182,553.631,2.000,12,001-01-0000012,N,-77.994,-21.786,-36.658,13
1.000,8,1424.182,553.631,2.000,13,001-01-0000013,N,-71.906,-13.065,-27.792,8
1.000,8,1424.182,553.631,2.000,14,001-01-0000014,N,-54.917,4.080,-16.346,6
1.000,8,1424.182,553.631,2.000,15,001-01-0000015,N,-67.001,-10.647,-17.884,9
1.000,8,1424.182,553.631,2.000,16,001-01-0000016,N,-91.548,-33.086,-40.000,22
1.000,8,1424.182,553.631,2.000,17,001-01-0000017,N,-93.948,-35.176,-40.000,17
1.000,8,1424.182,553.631,2.000,18,001-01-0000018,N,-77.590,-16.237,-38.950,13
1.000,8,1424.182,553.631,2.000,19,001-01-0000019,N,-79.530,-24.595,-40.000,12
1.000,8,1424.182,553.631,2.000,20,001-01-0000020,N,-70.103,-14.241,-26.552,14
1.000,8,1424.182,553.631,2.000,21,001-01-0000021,N,-85.762,-27.921,-40.000,26
1.000,8,1424.182,553.631,2.000,22,001-01-0000022,N,-84.810,-31.188,-40.000,22
1.000,8,1424.182,553.631,2.000,23,001-01-0000023,N,-88.698,-29.510,-40.000,19
1.000,8,1424.182,553.631,2.000,24,001-01-0000024,N,-95.157,-34.389,-40.000,19
1.000,8,1424.182,553.631,2.000,25,001-01-0000025,N,-90.913,-31.901,-40.000,20
1.000,9,562.911,645.512,2.000,26,001-01-0000001,N,-81.861,-22.021,-40.000,8
1.000,9,562.911,645.512,2.000,2,001-01-0000002,N,-71.937,-14.262,-29.016,8
1.000,9,562.911,645.512,2.000,3,001-01-0000003,N,-72.771,-13.272,-23.837,10
1.000,9,562.911,645.512,2.000,4,001-01-0000004,N,-91.486,-30.863,-40.000,15
1.000,9,562.911,645.512,2.000,5,001-01-0000005,N,-76.387,-19.434,-32.701,20
1.000,9,562.911,645.512,2.000,6,001-01-0000006,N,-73.568,-16.013,-30.740,7
1.000,9,562.911,645.512,2.000,7,001-01-0000007,N,-51.498,5.910,-7.649,2
1.000,9,562.911,645.512,2.000,8,001-01-0000008,N,-77.043,-19.776,-29.951,6
1.000,9,562.911,645.512,2.000,9,001-01-0000009,N,-87.474,-31.370,-40.000,12
1.000,9,562.911,645.512,2.000,10,001-01-0000010,N,-105.679,-40.000,-40.000,18
1.000,9,562.911,645.512,2.000,11,001-01-0000011,N,-75.012,-18.392,-28.793,9
1.000,9,562.911,645.512,2.000,12,001-01-0000012,S,-45.406,13.758,9.045,5
1.000,9,562.911,645.512,2.000,13,001-01-0000013,N,-80.875,-23.082,-39.483,7
1.000,9,562.911,645.512,2.000,14,001-01-0000014,N,-58.326,-3.224,-22.273,13
1.000,9,562.911,645.512,2.000,15,001-01-0000015,N,-77.192,-18.656,-30.629,19
1.000,9,562.911,645.512,2.000,16,001-01-0000016,N,-86.268,-27.112,-40.000,13
1.000,9,562.911,645.512,2.000,17,001-01-0000017,N,-79.364,-19.073,-37.224,11
1.000,9,562.911,645.512,2.000,18,001-01-0000018,N,-82.515,-26.116,-40.000,12
1.000,9,562.911,645.512,2.000,19,001-01-0000019,N,-72.333,-13.963,-32.547,16
1.000,9,562.911,645.512,2.000,20,001-01-0000020,N,-86.358,-28.220,-40.000,21
1.000,9,562.911,645.512,2.000,21,001-01-0000021,N,-78.902,-18.474,-34.139,19
1.000,9,562.911,645.512,2.000,22,001-01-0000022,N,-84.209,-28.676,-39.529,17
1.000,9,562.911,645.512,2.000,23,001-01-0000023,N,-88.761,-32.669,-40.000,18
1.000,9,562.911,645.512,2.000,24,001-01-0000024,N,-87.638,-32.151,-40.000,21
1.000,9,562.911,645.512,2.000,25,001-01-0000025,N,-96.468,-39.390,-40.000,25
1.000,10,747.944,2211.363,2.000,1,001-01-0000001,N,-77.892,-12.207,-19.716,30
1.000,10,747.944,2211.363,2.000,2,001-01-0000002,N,-99.751,-28.723,-40.000,28
1.000,10,747.944,2211.363,2.000,3,001-01-0000003,N,-86.477,-13.941,-30.028,28
1.000,10,747.944,2211.363,2.000,4,001-01-0000004,N,-99.110,-27.508,-40.000,30
1.000,10,747.944,2211.363,2.000,5,001-01-0000005,N,-110.536,-40.000,-40.000,33
1.000,10,747.944,2211.363,2.000,6,001-01-0000006,N,-86.695,-18.799,-32.340,24
1.000,10,747.944,2211.363,2.000,7,001-01-0000007,N,-89.166,-17.338,-31.732,22
1.000,10,747.944,2211.363,2.000,8,001-01-0000008,N,-76.506,-6.743,-18.742,22
1.000,10,747.944,2211.363,2.000,9,001-01-0000009,N,-104.594,-34.437,-40.000,24
1.000,10,747.944,2211.363,2.000,10,001-01-0000010,N,-72.007,-5.902,-13.376,27
1.000,10,747.944,2211.363,2.000,11,001-01-0000011,N,-75.137,-6.951,-16.705,18
1.000,10,747.944,2211.363,2.000,12,001-01-0000012,N,-85.712,-14.240,-32.596,16
1.000,10,747.944,2211.363,2.000,13,001-01-0000013,N,-87.969,-16.967,-33.927,16
1.000,10,747.944,2211.363,2.000,14,001-01-0000014,N,-93.622,-25.229,-37.726,18
1.000,10,747.944,2211.363,2.000,15,001-01-0000015,N,-90.288,-20.617,-35.049,22
1.000,10,747.944,2211.363,2.000,16,001-01-0000016,N,-84.093,-17.660,-29.329,13
1.000,10,747.944,2211.363,2.000,17,001-01-0000017,N,-73.372,0.287,-26.536,10
1.000,10,747.944,2211.363,2.000,18,001-01-0000018,N,-79.867,-9.025,-21.558,10
1.000,10,747.944,2211.363,2.000,19,001-01-0000019,N,-71.349,-4.964,-17.530,13
1.000,10,747.944,2211.363,2.000,20,001-01-0000020,N,-87.056,-19.956,-26.369,18
1.000,10,747.944,2211.363,2.000,21,001-01-0000021,N,-80.046,-8.738,-21.455,10
1.000,10,747.944,2211.363,2.000,22,001-01-0000022,S,-55.634,13.710,12.973,4
1.000,10,747.944,2211.363,2.000,23,001-01-0000023,N,-76.964,-7.878,-17.735,4
1.000,10,747.944,2211.363,2.000,24,001-01-0000024,N,-75.347,-6.542,-22.220,10
1.000,10,747.944,2211.363,2.000,25,001-01-0000025,N,-85.798,-13.074,-30.734,16
1.000,11,1764.902,970.337,2.000,26,001-01-0000001,N,-85.043,-21.111,-27.233,23
1.000,11,1764.902,970.337,2.000,2,001-01-0000002,N,-96.995,-34.638,-40.000,20
1.000,11,1764.902,970.337,2.000,3,001-01-0000003,N,-92.810,-24.607,-40.000,16
1.000,11,1764.902,970.337,2.000,4,001-01-0000004,N,-75.444,-12.441,-17.607,13
1.000,11,1764.902,970.337,2.000,5,001-01-0000005,N,-82.869,-16.006,-33.737,13
1.000,11,1764.902,970.337,2.000,6,001-01-0000006,N,-73.555,-8.227,-16.780,23
1.000,11,1764.902,970.337,2.000,7,001-01-0000007,N,-77.508,-11.232,-22.727,17
1.000,11,1764.902,970.337,2.000,8,001-01-0000008,N,-78.290,-11.788,-24.579,11
1.000,11,1764.902,970.337,2.000,9,001-01-0000009,N,-60.816,4.156,-9.400,7
1.000,11,1764.902,970.337,2.000,10,001-01-0000010,N,-75.583,-10.157,-22.452,7
1.000,11,1764.902,970.337,2.000,11,001-01-0000011,N,-106.219,-40.000,-40.000,23
1.000,11,1764.902,970.337,2.000,12,001-01-0000012,N,-93.861,-29.590,-40.000,16
1.000,11,1764.902,970.337,2.000,13,001-01-0000013,N,-76.566,-14.175,-17.823,10
1.000,11,1764.902,970.337,2.000,14,001-01-0000014,N,-62.351,1.076,-12.199,3
1.000,11,1764.902,970.337,2.000,15,001-01-0000015,S,-52.069,11.185,7.003,3
1.000,11,1764.902,970.337,2.000,16,001-01-0000016,N,-93.079,-28.579,-40.000,24
1.000,11,1764.902,970.337,2.000,17,001-01-0000017,N,-81.274,-15.068,-27.983,18
1.000,11,1764.902,970.337,2.000,18,001-01-0000018,N,-68.919,-4.160,-19.928,12
1.000,11,1764.902,970.337,2.000,19,001-01-0000019,N,-74.579,-5.305,-22.627,8
1.000,11,1764.902,970.337,2.000,20,001-01-0000020,N,-68.762,-6.418,-13.536,7
1.000,11,1764.902,970.337,2.000,21,001-01-0000021,N,-107.808,-40.000,-40.000,26
1.000,11,1764.902,970.337,2.000,22,001-01-0000022,N,-91.081,-26.030,-37.128,21
1.000,11,1764.902,970.337,2.000,23,001-01-0000023,N,-96.024,-35.291,-40.000,16
1.000,11,1764.902,970.337,2.000,24,001-01-0000024,N,-81.943,-14.383,-30.073,14
1.000,11,1764.902,970.337,2.000,25,001-01-0000025,N,-81.108,-12.131,-28.736,14
1.000,12,-35.315,129.634,2.000,1,001-01-0000001,S,-48.396,14.657,5.032,2
1.000,12,-35.315,129.634,2.000,2,001-01-0000002,N,-58.667,4.923,-9.712,7
1.000,12,-35.315,129.634,2.000,3,001-01-0000003,N,-74.717,-13.088,-28.739,13
1.000,12,-35.315,129.634,2.000,4,001-01-0000004,N,-90.731,-29.757,-40.000,20
1.000,12,-35.315,129.634,2.000,5,001-01-0000005,N,-102.491,-40.000,-40.000,26
1.000,12,-35.315,129.634,2.000,6,001-01-0000006,N,-84.959,-22.095,-35.486,5
1.000,12,-35.315,129.634,2.000,7,001-01-0000007,N,-78.601,-19.173,-28.935,8
1.000,12,-35.315,129.634,2.000,8,001-01-0000008,N,-93.144,-26.214,-40.000,14
1.000,12,-35.315,129.634,2.000,9,001-01-0000009,N,-68.783,-10.254,-20.268,20
1.000,12,-35.315,129.634,2.000,10,001-01-0000010,N,-99.175,-40.000,-40.000,26
1.000,12,-35.315,129.634,2.000,11,001-01-0000011,N,-85.274,-18.876,-39.323,11
1.000,12,-35.315,129.634,2.000,12,001-01-0000012,N,-94.626,-37.191,-40.000,13
1.000,12,-35.315,129.634,2.000,13,001-01-0000013,N,-89.164,-27.600,-40.000,17
1.000,12,-35.315,129.634,2.000,14,001-01-0000014,N,-96.694,-34.905,-40.000,23
1.000,12,-35.315,129.634,2.000,15,001-01-0000015,N,-81.175,-18.998,-32.537,28
